Linux 6.8.0-44-generic (ricky-Latitude-7420) 	09/14/2024 	_x86_64_	(8 CPU)

12:12:38 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:13:07 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:13:08 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:13:09 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:13:10 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:13:11 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:13:12 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:13:13 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:13:14 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:13:15 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:13:16 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:13:17 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:13:18 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:13:19 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:13:20 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:13:21 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:13:22 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:13:23 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:13:24 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:13:25 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:13:26 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:13:27 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:13:28 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:13:29 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:13:30 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:13:31 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:13:32 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:13:33 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:13:34 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:13:35 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:13:36 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:13:37 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:13:38 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:13:39 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:13:40 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:13:41 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:13:42 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:13:43 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:13:44 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:13:45 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:13:46 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:13:47 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:13:48 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:13:49 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:13:50 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:13:51 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:13:52 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:13:53 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:13:54 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:13:55 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:13:56 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:13:57 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:13:58 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:13:59 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:14:00 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:14:01 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:14:02 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:14:03 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:14:04 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:14:05 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:14:06 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:14:07 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:14:08 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:14:09 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:14:10 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:14:11 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:14:12 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:14:13 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:14:14 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:14:15 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:14:16 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:14:17 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:14:18 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:14:19 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:14:20 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:14:21 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:14:22 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:14:23 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:14:24 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:14:25 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:14:26 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:14:27 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:14:28 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:14:29 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:14:30 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:14:31 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:14:32 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:14:33 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:14:34 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:14:35 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:14:36 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:14:37 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:14:38 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:14:39 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:14:40 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:14:41 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:14:42 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:14:43 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:14:44 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:14:45 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:14:46 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:14:47 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:14:48 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:14:49 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:14:50 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:14:51 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:14:52 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:14:53 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:14:54 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:14:55 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:14:56 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:14:57 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:14:58 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:14:59 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:15:00 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:15:01 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:15:02 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:15:03 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:15:04 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:15:05 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:15:06 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:15:07 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:15:08 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:15:09 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:15:10 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:15:11 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:15:12 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:15:13 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:15:14 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:15:15 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:15:16 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:15:17 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:15:18 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:15:19 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:15:20 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:15:21 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:15:22 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:15:23 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:15:24 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:15:25 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:15:26 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:15:27 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:15:28 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:15:29 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:15:30 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:15:31 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:15:32 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:15:33 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:15:34 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:15:35 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:15:36 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:15:37 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:15:38 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:15:39 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:15:40 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:15:41 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:15:42 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:15:43 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:15:44 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:15:45 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:15:46 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:15:47 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     4  initProductionL
12:15:48 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     4  initProductionL
12:15:49 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     4  initProductionL
12:15:50 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     4  initProductionL
12:15:51 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     4  initProductionL
12:15:52 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     2  initProductionL
12:15:53 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     4  initProductionL
12:15:54 AM  1000   3647770    0.00    1.00    0.00    0.00    1.00     6  initProductionL
12:15:55 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     0  initProductionL
12:15:56 AM  1000   3647770    0.00    1.00    0.00    0.00    1.00     1  initProductionL
12:15:57 AM  1000   3647770    1.00    0.00    0.00    0.00    1.00     6  initProductionL
12:15:58 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     4  initProductionL
12:15:59 AM  1000   3647770    0.00    1.00    0.00    0.00    1.00     7  initProductionL
12:16:00 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:16:01 AM  1000   3647770    1.00    0.00    0.00    0.00    1.00     0  initProductionL
12:16:02 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     2  initProductionL
12:16:03 AM  1000   3647770    0.00    1.00    0.00    0.00    1.00     0  initProductionL
12:16:04 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     7  initProductionL
12:16:05 AM  1000   3647770    0.00    1.00    0.00    0.00    1.00     6  initProductionL
12:16:06 AM  1000   3647770    1.00    0.00    0.00    0.00    1.00     7  initProductionL
12:16:07 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     0  initProductionL
12:16:08 AM  1000   3647770    0.00    1.00    0.00    0.00    1.00     4  initProductionL
12:16:09 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     4  initProductionL
12:16:10 AM  1000   3647770    0.00    1.00    0.00    0.00    1.00     1  initProductionL
12:16:11 AM  1000   3647770    1.00    0.00    0.00    0.00    1.00     3  initProductionL
12:16:12 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     3  initProductionL
12:16:13 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     7  initProductionL
12:16:14 AM  1000   3647770    0.00    1.00    0.00    0.00    1.00     6  initProductionL
12:16:15 AM  1000   3647770    1.00    0.00    0.00    0.00    1.00     6  initProductionL
12:16:16 AM  1000   3647770    0.00    1.00    0.00    0.00    1.00     4  initProductionL
12:16:17 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     2  initProductionL
12:16:18 AM  1000   3647770    0.00    1.00    0.00    0.00    1.00     7  initProductionL
12:16:19 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:16:20 AM  1000   3647770    0.00    1.00    0.00    0.00    1.00     1  initProductionL
12:16:21 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     3  initProductionL
12:16:22 AM  1000   3647770    0.00    1.00    0.00    0.00    1.00     3  initProductionL
12:16:23 AM  1000   3647770    1.00    0.00    0.00    0.00    1.00     3  initProductionL
12:16:24 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     3  initProductionL
12:16:25 AM  1000   3647770    0.00    1.00    0.00    0.00    1.00     0  initProductionL
12:16:26 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     5  initProductionL
12:16:27 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     6  initProductionL
12:16:28 AM  1000   3647770    1.00    1.00    0.00    0.00    2.00     6  initProductionL
12:16:29 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:16:30 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     2  initProductionL
12:16:31 AM  1000   3647770    0.00    1.00    0.00    0.00    1.00     2  initProductionL
12:16:32 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     0  initProductionL
12:16:33 AM  1000   3647770    1.00    0.00    0.00    0.00    1.00     7  initProductionL
12:16:34 AM  1000   3647770    0.00    1.00    0.00    0.00    1.00     5  initProductionL
12:16:35 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     4  initProductionL
12:16:36 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     6  initProductionL
12:16:37 AM  1000   3647770    0.00    1.00    0.00    0.00    1.00     5  initProductionL
12:16:38 AM  1000   3647770    1.00    0.00    0.00    0.00    1.00     0  initProductionL
12:16:39 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     7  initProductionL
12:16:40 AM  1000   3647770    0.00    1.00    0.00    0.00    1.00     6  initProductionL
12:16:41 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     0  initProductionL
12:16:42 AM  1000   3647770    0.00    1.00    0.00    0.00    1.00     2  initProductionL
12:16:43 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     0  initProductionL
12:16:44 AM  1000   3647770    1.00    0.00    0.00    0.00    1.00     0  initProductionL
12:16:45 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     7  initProductionL
12:16:46 AM  1000   3647770    0.00    1.00    0.00    0.00    1.00     6  initProductionL
12:16:47 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     4  initProductionL
12:16:48 AM  1000   3647770    0.00    1.00    0.00    0.00    1.00     4  initProductionL
12:16:49 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     7  initProductionL
12:16:50 AM  1000   3647770    0.00    1.00    0.00    0.00    1.00     6  initProductionL
12:16:51 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     1  initProductionL
12:16:52 AM  1000   3647770    0.00    1.00    0.00    0.00    1.00     7  initProductionL
12:16:53 AM  1000   3647770    1.00    0.00    0.00    0.00    1.00     1  initProductionL
12:16:54 AM  1000   3647770    0.00    1.00    0.00    0.00    1.00     2  initProductionL
12:16:55 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     7  initProductionL
12:16:56 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     4  initProductionL
12:16:57 AM  1000   3647770    0.00    1.00    0.00    0.00    1.00     5  initProductionL
12:16:58 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     0  initProductionL
12:16:59 AM  1000   3647770    1.00    1.00    0.00    0.00    2.00     6  initProductionL
12:17:00 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     6  initProductionL
12:17:01 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     3  initProductionL
12:17:02 AM  1000   3647770    0.00    1.00    0.00    0.00    1.00     4  initProductionL
12:17:03 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     2  initProductionL
12:17:04 AM  1000   3647770    1.00    0.00    0.00    0.00    1.00     3  initProductionL
12:17:05 AM  1000   3647770    0.00    1.00    0.00    0.00    1.00     2  initProductionL
12:17:06 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     5  initProductionL
12:17:07 AM  1000   3647770    0.00    1.00    0.00    0.00    1.00     3  initProductionL
12:17:08 AM  1000   3647770    0.00    0.00    0.00    1.00    0.00     6  initProductionL
12:17:09 AM  1000   3647770    0.00    1.00    0.00    0.00    1.00     3  initProductionL
12:17:10 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     0  initProductionL
12:17:11 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     7  initProductionL
12:17:12 AM  1000   3647770    0.00    1.00    0.00    0.00    1.00     3  initProductionL
12:17:13 AM  1000   3647770    1.00    0.00    0.00    0.00    1.00     7  initProductionL
12:17:14 AM  1000   3647770    0.00    1.00    0.00    0.00    1.00     2  initProductionL
12:17:15 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     3  initProductionL
12:17:16 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     4  initProductionL
12:17:17 AM  1000   3647770    0.00    1.00    0.00    0.00    1.00     7  initProductionL
12:17:18 AM  1000   3647770    1.00    0.00    0.00    0.00    1.00     3  initProductionL
12:17:19 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     2  initProductionL
12:17:20 AM  1000   3647770    0.00    1.00    0.00    0.00    1.00     5  initProductionL
12:17:21 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     4  initProductionL
12:17:22 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     4  initProductionL
12:17:23 AM  1000   3647770    1.00    1.00    0.00    0.00    2.00     3  initProductionL
12:17:24 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     5  initProductionL
12:17:25 AM  1000   3647770    0.00    1.00    0.00    0.00    1.00     0  initProductionL
12:17:26 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     5  initProductionL
12:17:27 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     7  initProductionL
12:17:28 AM  1000   3647770    0.00    1.00    0.00    0.00    1.00     4  initProductionL
12:17:29 AM  1000   3647770    1.00    0.00    0.00    0.00    1.00     3  initProductionL
12:17:30 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     4  initProductionL
12:17:31 AM  1000   3647770    0.00    1.00    0.00    0.00    1.00     6  initProductionL
12:17:32 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     2  initProductionL
12:17:33 AM  1000   3647770    0.00    1.00    0.00    0.00    1.00     7  initProductionL
12:17:34 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     2  initProductionL
12:17:35 AM  1000   3647770    0.00    1.00    0.00    0.00    1.00     4  initProductionL
12:17:36 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     5  initProductionL
12:17:37 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     5  initProductionL
12:17:38 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     5  initProductionL
12:17:39 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     5  initProductionL
12:17:40 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     5  initProductionL
12:17:41 AM  1000   3647770    1.00    0.00    0.00    0.00    1.00     7  initProductionL
12:17:42 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     7  initProductionL
12:17:43 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     7  initProductionL
12:17:44 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     7  initProductionL
12:17:45 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     7  initProductionL
12:17:46 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     7  initProductionL
12:17:47 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     7  initProductionL
12:17:48 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     7  initProductionL
12:17:49 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     7  initProductionL
12:17:50 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     7  initProductionL
12:17:51 AM  1000   3647770    0.00    0.00    0.00    0.00    0.00     7  initProductionL
